0
1
2
3
4
6
7
8
10
11
13
24
26
32
33
34
35
37
38
42
43
50
53
55
56
64
68
69
70
73
74
75
77
85
99
105
106
115
116
117
127
132
137
142
147
148
159
161
165
166
170
171
172
178
179
185
188
191
199
208
216
219
221
225
226
228
229
231
233
236
237
238
239
240
